"pathway" "pval" "padj" "ES" "NES" "nMoreExtreme" "size" "leadingEdge"
"352" "LI_INDUCED_T_TO_NATURAL_KILLER_DN" 0.810717896865521 0.884419523853295 0.596029140981507 0.79164514226601 4008 1 "C3"
"353" "MARTIN_NFKB_TARGETS_UP" 0.810717896865521 0.884419523853295 0.596029140981507 0.79164514226601 4008 1 "C3"
"354" "MARTIN_VIRAL_GPCR_SIGNALING_UP" 0.810717896865521 0.884419523853295 0.596029140981507 0.79164514226601 4008 1 "C3"
"355" "MCLACHLAN_DENTAL_CARIES_UP" 0.810717896865521 0.884419523853295 0.596029140981507 0.79164514226601 4008 1 "C3"
"356" "MILICIC_FAMILIAL_ADENOMATOUS_POLYPOSIS_DN" 0.810717896865521 0.884419523853295 0.596029140981507 0.79164514226601 4008 1 "C3"
"357" "NAKAMURA_METASTASIS_MODEL_DN" 0.810717896865521 0.884419523853295 0.596029140981507 0.79164514226601 4008 1 "C3"
"358" "NAKAMURA_TUMOR_ZONE_PERIPHERAL_VS_CENTRAL_DN" 0.810717896865521 0.884419523853295 0.596029140981507 0.79164514226601 4008 1 "C3"
"359" "NAKAYAMA_SOFT_TISSUE_TUMORS_PCA1_UP" 0.810717896865521 0.884419523853295 0.596029140981507 0.79164514226601 4008 1 "C3"
"360" "ONDER_CDH1_SIGNALING_VIA_CTNNB1" 0.810717896865521 0.884419523853295 0.596029140981507 0.79164514226601 4008 1 "C3"
"361" "RUTELLA_RESPONSE_TO_CSF2RB_AND_IL4_DN" 0.810717896865521 0.884419523853295 0.596029140981507 0.79164514226601 4008 1 "C3"
"362" "RUTELLA_RESPONSE_TO_HGF_UP" 0.810717896865521 0.884419523853295 0.596029140981507 0.79164514226601 4008 1 "C3"
"363" "RUTELLA_RESPONSE_TO_HGF_VS_CSF2RB_AND_IL4_UP" 0.810717896865521 0.884419523853295 0.596029140981507 0.79164514226601 4008 1 "C3"
"364" "SATO_SILENCED_BY_METHYLATION_IN_PANCREATIC_CANCER_1" 0.810717896865521 0.884419523853295 0.596029140981507 0.79164514226601 4008 1 "C3"
"365" "SAUL_SEN_MAYO" 0.810717896865521 0.884419523853295 0.596029140981507 0.79164514226601 4008 1 "C3"
"366" "SCHOEN_NFKB_SIGNALING" 0.810717896865521 0.884419523853295 0.596029140981507 0.79164514226601 4008 1 "C3"
"367" "SENESE_HDAC1_AND_HDAC2_TARGETS_UP" 0.810717896865521 0.884419523853295 0.596029140981507 0.79164514226601 4008 1 "C3"
"368" "SENESE_HDAC1_TARGETS_UP" 0.810717896865521 0.884419523853295 0.596029140981507 0.79164514226601 4008 1 "C3"
"369" "SHEN_SMARCA2_TARGETS_DN" 0.810717896865521 0.884419523853295 0.596029140981507 0.79164514226601 4008 1 "C3"
"370" "SWEET_LUNG_CANCER_KRAS_DN" 0.810717896865521 0.884419523853295 0.596029140981507 0.79164514226601 4008 1 "C3"
"371" "TSUNODA_CISPLATIN_RESISTANCE_DN" 0.810717896865521 0.884419523853295 0.596029140981507 0.79164514226601 4008 1 "C3"
"372" "WAMUNYOKOLI_OVARIAN_CANCER_GRADES_1_2_DN" 0.810717896865521 0.884419523853295 0.596029140981507 0.79164514226601 4008 1 "C3"
"373" "WANG_METASTASIS_OF_BREAST_CANCER_ESR1_DN" 0.810717896865521 0.884419523853295 0.596029140981507 0.79164514226601 4008 1 "C3"
"374" "WEST_ADRENOCORTICAL_TUMOR_MARKERS_DN" 0.810717896865521 0.884419523853295 0.596029140981507 0.79164514226601 4008 1 "C3"
"375" "WOOD_EBV_EBNA1_TARGETS_UP" 0.810717896865521 0.884419523853295 0.596029140981507 0.79164514226601 4008 1 "C3"
"376" "ZHENG_IL22_SIGNALING_UP" 0.810717896865521 0.884419523853295 0.596029140981507 0.79164514226601 4008 1 "C3"
"377" "KEGG_LEISHMANIA_INFECTION" 0.810717896865521 0.884419523853295 0.596029140981507 0.79164514226601 4008 1 "C3"
"378" "PID_ERA_GENOMIC_PATHWAY" 0.810717896865521 0.884419523853295 0.596029140981507 0.79164514226601 4008 1 "C3"
"379" "PID_ERB_GENOMIC_PATHWAY" 0.810717896865521 0.884419523853295 0.596029140981507 0.79164514226601 4008 1 "C3"
"380" "REACTOME_ADAPTIVE_IMMUNE_SYSTEM" 0.810717896865521 0.884419523853295 0.596029140981507 0.79164514226601 4008 1 "C3"
"381" "REACTOME_ALTERNATIVE_COMPLEMENT_ACTIVATION" 0.810717896865521 0.884419523853295 0.596029140981507 0.79164514226601 4008 1 "C3"
"382" "REACTOME_G_ALPHA_I_SIGNALLING_EVENTS" 0.810717896865521 0.884419523853295 0.596029140981507 0.79164514226601 4008 1 "C3"
"383" "REACTOME_IMMUNOREGULATORY_INTERACTIONS_BETWEEN_A_LYMPHOID_AND_A_NON_LYMPHOID_CELL" 0.810717896865521 0.884419523853295 0.596029140981507 0.79164514226601 4008 1 "C3"
"384" "REACTOME_INFECTIOUS_DISEASE" 0.810717896865521 0.884419523853295 0.596029140981507 0.79164514226601 4008 1 "C3"
"385" "REACTOME_LEISHMANIA_INFECTION" 0.810717896865521 0.884419523853295 0.596029140981507 0.79164514226601 4008 1 "C3"
"386" "REACTOME_NEUTROPHIL_DEGRANULATION" 0.810717896865521 0.884419523853295 0.596029140981507 0.79164514226601 4008 1 "C3"
"387" "REACTOME_PURINERGIC_SIGNALING_IN_LEISHMANIASIS_INFECTION" 0.810717896865521 0.884419523853295 0.596029140981507 0.79164514226601 4008 1 "C3"
"388" "WP_16P112_DISTAL_DELETION_SYNDROME" 0.810717896865521 0.884419523853295 0.596029140981507 0.79164514226601 4008 1 "C3"
"389" "WP_ACQUIRED_PARTIAL_LIPODYSTROPHY_BARRAQUERSIMONS_SYNDROME" 0.810717896865521 0.884419523853295 0.596029140981507 0.79164514226601 4008 1 "C3"
"390" "WP_CHRONIC_HYPERGLYCEMIA_IMPAIRMENT_OF_NEURON_FUNCTION" 0.810717896865521 0.884419523853295 0.596029140981507 0.79164514226601 4008 1 "C3"
"391" "WP_EXTRAFOLLICULAR_AND_FOLLICULAR_B_CELL_ACTIVATION_BY_SARSCOV2" 0.810717896865521 0.884419523853295 0.596029140981507 0.79164514226601 4008 1 "C3"
"392" "WP_TYROBP_CAUSAL_NETWORK_IN_MICROGLIA" 0.810717896865521 0.884419523853295 0.596029140981507 0.79164514226601 4008 1 "C3"
"393" "SMID_BREAST_CANCER_NORMAL_LIKE_UP" 0.802287222344403 0.884419523853295 0.449144586087908 0.740571557542086 3647 3 "C7"
"394" "ACEVEDO_LIVER_TUMOR_VS_NORMAL_ADJACENT_TISSUE_DN" 0.781484876260312 0.884419523853295 -0.476366842184545 -0.738930372127966 4262 3 "F12"
"395" "KIM_LIVER_CANCER_POOR_SURVIVAL_DN" 0.684555984555985 0.884419523853295 -0.604855942346266 -0.880362307845977 3545 2 "F10"
"396" "BOQUEST_STEM_CELL_UP" 0.64100016559033 0.884419523853295 -0.528085797425918 -0.900573893882872 3870 5 "F3, C6"
"397" "SHEPARD_BMYB_MORPHOLINO_DN" 0.856949806949807 0.891571644116263 -0.461598488058343 -0.671852389626713 4438 2 "F7"
"398" "ACEVEDO_LIVER_TUMOR_VS_NORMAL_ADJACENT_TISSUE_UP" 0.864741941862764 0.891571644116263 -0.567448562965335 -0.758784605735472 4372 1 "F5"
"399" "BLANCO_MELO_COVID19_SARS_COV_2_INFECTION_A594_ACE2_EXPRESSING_CELLS_DN" 0.864741941862764 0.891571644116263 -0.567448562965335 -0.758784605735472 4372 1 "F5"
"400" "BYSTRYKH_HEMATOPOIESIS_STEM_CELL_QTL_CIS" 0.864741941862764 0.891571644116263 -0.567448562965335 -0.758784605735472 4372 1 "F5"
"401" "FISCHER_DIRECT_P53_TARGETS_META_ANALYSIS" 0.864741941862764 0.891571644116263 -0.567448562965335 -0.758784605735472 4372 1 "F5"
"402" "FONTAINE_PAPILLARY_THYROID_CARCINOMA_DN" 0.864741941862764 0.891571644116263 -0.567448562965335 -0.758784605735472 4372 1 "F5"
"403" "GAUSSMANN_MLL_AF4_FUSION_TARGETS_D_UP" 0.864741941862764 0.891571644116263 -0.567448562965335 -0.758784605735472 4372 1 "F5"
"404" "HAHTOLA_SEZARY_SYNDROM_UP" 0.864741941862764 0.891571644116263 -0.567448562965335 -0.758784605735472 4372 1 "F5"
"405" "JAATINEN_HEMATOPOIETIC_STEM_CELL_DN" 0.864741941862764 0.891571644116263 -0.567448562965335 -0.758784605735472 4372 1 "F5"
"406" "LEIN_CHOROID_PLEXUS_MARKERS" 0.864741941862764 0.891571644116263 -0.567448562965335 -0.758784605735472 4372 1 "F5"
"407" "MACAEVA_PBMC_RESPONSE_TO_IR" 0.864741941862764 0.891571644116263 -0.567448562965335 -0.758784605735472 4372 1 "F5"
"408" "ROY_WOUND_BLOOD_VESSEL_DN" 0.864741941862764 0.891571644116263 -0.567448562965335 -0.758784605735472 4372 1 "F5"
"409" "SENGUPTA_NASOPHARYNGEAL_CARCINOMA_WITH_LMP1_UP" 0.864741941862764 0.891571644116263 -0.567448562965335 -0.758784605735472 4372 1 "F5"
"410" "TAKEDA_TARGETS_OF_NUP98_HOXA9_FUSION_8D_DN" 0.864741941862764 0.891571644116263 -0.567448562965335 -0.758784605735472 4372 1 "F5"
"411" "TORCHIA_TARGETS_OF_EWSR1_FLI1_FUSION_DN" 0.864741941862764 0.891571644116263 -0.567448562965335 -0.758784605735472 4372 1 "F5"
"412" "REACTOME_ASPARAGINE_N_LINKED_GLYCOSYLATION" 0.864741941862764 0.891571644116263 -0.567448562965335 -0.758784605735472 4372 1 "F5"
"413" "REACTOME_CARGO_CONCENTRATION_IN_THE_ER" 0.864741941862764 0.891571644116263 -0.567448562965335 -0.758784605735472 4372 1 "F5"
"414" "REACTOME_COPII_MEDIATED_VESICLE_TRANSPORT" 0.864741941862764 0.891571644116263 -0.567448562965335 -0.758784605735472 4372 1 "F5"
"415" "REACTOME_ER_TO_GOLGI_ANTEROGRADE_TRANSPORT" 0.864741941862764 0.891571644116263 -0.567448562965335 -0.758784605735472 4372 1 "F5"
"416" "REACTOME_MEMBRANE_TRAFFICKING" 0.864741941862764 0.891571644116263 -0.567448562965335 -0.758784605735472 4372 1 "F5"
"417" "REACTOME_RESPONSE_TO_ELEVATED_PLATELET_CYTOSOLIC_CA2" 0.864741941862764 0.891571644116263 -0.567448562965335 -0.758784605735472 4372 1 "F5"
"418" "REACTOME_TRANSPORT_TO_THE_GOLGI_AND_SUBSEQUENT_MODIFICATION" 0.864741941862764 0.891571644116263 -0.567448562965335 -0.758784605735472 4372 1 "F5"
"419" "REACTOME_VESICLE_MEDIATED_TRANSPORT" 0.864741941862764 0.891571644116263 -0.567448562965335 -0.758784605735472 4372 1 "F5"
"420" "VECCHI_GASTRIC_CANCER_EARLY_DN" 0.869477543538039 0.894319759067697 -0.40944842888661 -0.635127916411916 4742 3 "C6, F11"
"421" "CREIGHTON_ENDOCRINE_THERAPY_RESISTANCE_3" 0.917478747667427 0.941450876466338 0.432586068855084 0.644101353005812 4424 2 "C3, F5"
"422" "PID_INTEGRIN2_PATHWAY" 0.925482625482625 0.947413493385057 -0.40400320256205 -0.588022976851369 4793 2 "F10, C3"
"423" "BORCZUK_MALIGNANT_MESOTHELIOMA_DN" 0.957722007722008 0.966672680691372 -0.36468135057993 -0.530790379903618 4960 2 "C6"
"424" "DESERT_PERIPORTAL_HEPATOCELLULAR_CARCINOMA_SUBCLASS_UP" 0.957722007722008 0.966672680691372 -0.36468135057993 -0.530790379903618 4960 2 "C6"
"425" "KEGG_PRION_DISEASES" 0.957722007722008 0.966672680691372 -0.36468135057993 -0.530790379903618 4960 2 "C6"
"426" "KEGG_MEDICUS_REFERENCE_COMMON_PATHWAY_OF_COMPLEMENT_CASCADE_MAC_FORMATION" 0.957722007722008 0.966672680691372 -0.36468135057993 -0.530790379903618 4960 2 "C6"
"427" "KEGG_MEDICUS_REFERENCE_REGULATION_OF_COMPLEMENT_CASCADE_MAC_INHIBITION" 0.957722007722008 0.966672680691372 -0.36468135057993 -0.530790379903618 4960 2 "C6"
"428" "REACTOME_TERMINAL_PATHWAY_OF_COMPLEMENT" 0.957722007722008 0.966672680691372 -0.36468135057993 -0.530790379903618 4960 2 "C6"
"429" "BIOCARTA_ALTERNATIVE_PATHWAY" 0.972318973418882 0.972318973418882 -0.306345480212423 -0.475196759402896 5303 3 "C6"
"430" "BIOCARTA_LAIR_PATHWAY" 0.972318973418882 0.972318973418882 -0.306345480212423 -0.475196759402896 5303 3 "C6"
"431" "WP_CELLS_AND_MOLECULES_INVOLVED_IN_LOCAL_ACUTE_INFLAMMATORY_RESPONSE" 0.972318973418882 0.972318973418882 -0.306345480212423 -0.475196759402896 5303 3 "C6"
"432" "WP_COMPLEMENTMEDIATED_INFLAMMATION_OF_PULMONARY_ALVEOLUS_IN_COVID19_HYPOTHETICAL_PATHWAY" 0.972318973418882 0.972318973418882 -0.306345480212423 -0.475196759402896 5303 3 "C6"
